timestamp,qty,entry,side,orderType,pnl,sl,tp,bookedHalfTpProfit,bookedFullTpProfit,exit,cumulativePnl
2025-01-14 02:59:59.999000,0.0,93855.98,BUY,STOP_MARKET,0.4773311813603941,93855.98,94810.6423627208,,,94333.31118136039 | 0.001 -- 93855.98 | 0.002,7.673339241951762
2025-01-16 16:34:59.999000,0.0,99150.01,SELL,STOP_MARKET,0.17083492604375353,99150.01,98808.34014791249,,,98979.17507395624 | 0.001 -- 99150.01 | 0.002,7.844174167995516
2025-01-16 23:09:59.999000,0.0,100057.88,BUY,STOP_MARKET,0.46817418226221347,100057.88,100994.22836452442,,,100526.05418226222 | 0.001 -- 100057.88 | 0.002,8.312348350257729
2025-01-18 11:24:59.999000,0.0,103421.06,SELL,STOP_MARKET,1.217943369626708,103116.57415759332,102812.08831518664,,,103116.57415759332 | 0.001 -- 102812.08831518664 | 0.001 -- 103116.57415759332 | 0.001,9.530291719884437
2025-01-18 19:34:59.999000,0.0,104309.35,BUY,STOP_MARKET,0.31171314819448165,104309.35,104932.77629638895,,,104621.06314819449 | 0.001 -- 104309.35 | 0.002,9.842004868078918
2025-01-20 03:59:59.999000,0.0,104177.47,SELL,STOP_MARKET,3.3769196788723206,103333.24008028192,102489.01016056385,,,103333.24008028192 | 0.001 -- 102489.01016056385 | 0.001 -- 103333.24008028192 | 0.001,13.21892454695124
2025-01-20 12:39:59.999000,0.0,108572.21,BUY,STOP_MARKET,1.3406672732211156,108572.21,111253.54454644224,,,109912.87727322112 | 0.001 -- 108572.21 | 0.002,14.559591820172354
2025-01-20 23:14:59.999000,0.0,100786.25,SELL,STOP_MARKET,2.0416495470808003,100786.25,96702.9509058384,,,98744.6004529192 | 0.001 -- 100786.25 | 0.002,16.601241367253156
2025-01-21 17:34:59.999000,0.0,103669.69,BUY,STOP_MARKET,1.3557973298568395,104008.63933246421,104347.58866492842,,,104008.63933246421 | 0.001 -- 104347.58866492842 | 0.001 -- 104008.63933246421 | 0.001,17.957038697109994
2025-01-22 13:54:59.999000,0.0,104863.88,SELL,STOP_MARKET,0.24351171941452776,104863.88,104376.85656117095,,,104620.36828058548 | 0.001 -- 104863.88 | 0.002,18.20055041652452
2025-01-23 20:34:59.999000,0.0,105720.52,BUY,STOP_MARKET,-2.486969909322972,104891.53003022568,107378.49993954865,,,104891.53003022568 | 0.003,15.713580507201549
2025-01-24 07:19:59.999000,0.0,103222.44,SELL,STOP_MARKET,0.3117415731594665,103222.44,102598.95685368107,,,102910.69842684054 | 0.001 -- 103222.44 | 0.002,16.025322080361015
2025-01-24 10:19:59.999000,0.0,104453.28,BUY,STOP_MARKET,0.37418757532180463,104453.28,105201.65515064361,,,104827.4675753218 | 0.001 -- 104453.28 | 0.002,16.39950965568282
2025-01-25 04:39:59.999000,0.0,104770.27,SELL,STOP_MARKET,1.3402685163025163,104435.20287092438,104100.13574184875,,,104435.20287092438 | 0.001 -- 104100.13574184875 | 0.001 -- 104435.20287092438 | 0.001,17.739778171985336
2025-01-25 21:24:59.999000,0.0,104873.41,BUY,STOP_MARKET,0.16932007136610627,104873.41,105212.05014273222,,,105042.73007136611 | 0.001 -- 104873.41 | 0.002,17.90909824335144
2025-01-26 06:49:59.999000,0.0,104629.99,SELL,STOP_MARKET,0.12363722774044436,104629.99,104382.71554451913,,,104506.35277225956 | 0.001 -- 104629.99 | 0.002,18.032735471091886
2025-01-26 09:39:59.999000,0.0,105133.93,BUY,STOP_MARKET,0.1400585252638266,105133.93,105414.04705052765,,,105273.98852526382 | 0.001 -- 105133.93 | 0.002,18.17279399635571
2025-01-26 15:39:59.999000,0.0,104666.01,SELL,STOP_MARKET,0.14891803357320896,104666.01,104368.17393285359,,,104517.09196642679 | 0.001 -- 104666.01 | 0.002,18.32171202992892
2025-01-26 20:34:59.999000,0.0,104957.1,BUY,STOP_MARKET,0.4235089110534755,105062.97722776337,105168.85445552674,,,105062.97722776337 | 0.001 -- 105168.85445552674 | 0.001 -- 105062.97722776337 | 0.001,18.745220940982396
2025-01-27 03:34:59.999000,0.0,104551.47,SELL,STOP_MARKET,0.6641881772610941,104385.42295568473,104219.37591136945,,,104385.42295568473 | 0.001 -- 104219.37591136945 | 0.001 -- 104385.42295568473 | 0.001,19.40940911824349
2025-01-28 03:09:59.999000,0.0,101340.01,BUY,STOP_MARKET,0.5476475401804782,101340.01,102435.30508036095,,,101887.65754018047 | 0.001 -- 101340.01 | 0.002,19.95705665842397
2025-01-29 01:59:59.999000,0.0,101972.09,SELL,STOP_MARKET,0.3148761111132335,101972.09,101342.33777777354,,,101657.21388888676 | 0.001 -- 101972.09 | 0.002,20.2719327695372
2025-01-29 10:54:59.999000,0.0,102191.99,BUY,STOP_MARKET,0.18702382916864008,102191.99,102566.03765833729,,,102379.01382916865 | 0.001 -- 102191.99 | 0.002,20.458956598705843
2025-01-29 19:44:59.999000,0.0,102040.0,SELL,STOP_MARKET,0.24447816122586666,102040.0,101551.04367754827,,,101795.52183877413 | 0.001 -- 102040.0 | 0.002,20.70343475993171
2025-01-29 23:29:59.999000,0.0,102406.98,BUY,STOP_MARKET,-0.8459760196070129,102124.98799346432,102970.96401307134,,,102124.98799346432 | 0.003,19.8574587403247
2025-01-31 05:49:59.999000,0.0,104513.55,SELL,STOP_MARKET,-0.5719454682005307,104704.19848940018,104132.25302119963,,,104704.19848940018 | 0.003,19.285513272124167
2025-01-31 18:54:59.999000,0.0,104876.59,BUY,STOP_MARKET,0.19409577259776414,104876.59,105264.78154519551,,,105070.68577259776 | 0.001 -- 104876.59 | 0.002,19.47960904472193
2025-01-31 20:19:59.999000,0.0,104262.59,SELL,STOP_MARKET,0.29728469533420865,104262.59,103668.02060933158,,,103965.30530466579 | 0.001 -- 104262.59 | 0.002,19.77689374005614
2025-01-31 20:44:59.999000,0.0,104869.49,BUY,STOP_MARKET,0.3195827798401006,104869.49,105508.6555596802,,,105189.0727798401 | 0.001 -- 104869.49 | 0.002,20.09647651989624
2025-02-01 00:14:59.999000,0.0,103096.27,SELL,STOP_MARKET,0.4162081245936279,103096.27,102263.85375081275,,,102680.06187540638 | 0.001 -- 103096.27 | 0.002,20.512684644489866
2025-02-03 20:59:59.999000,0.0,98339.99,BUY,STOP_MARKET,0.8723012913462153,98339.99,100084.59258269244,,,99212.29129134622 | 0.001 -- 98339.99 | 0.002,21.38498593583608
2025-02-04 13:09:59.999000,0.0,98882.27,SELL,STOP_MARKET,1.6526145883021528,98469.11635292447,98055.96270584893,,,98469.11635292447 | 0.001 -- 98055.96270584893 | 0.001 -- 98469.11635292447 | 0.001,23.037600524138234
2025-02-04 20:14:59.999000,0.0,100147.6,BUY,STOP_MARKET,0.5345866990022768,100147.6,101216.77339800455,,,100682.18669900228 | 0.001 -- 100147.6 | 0.002,23.57218722314051
2025-02-04 23:09:59.999000,0.0,99090.25,SELL,STOP_MARKET,0.47729682465674705,99090.25,98135.6563506865,,,98612.95317534325 | 0.001 -- 99090.25 | 0.002,24.049484047797257
2025-02-05 00:44:59.999000,0.0,99964.0,BUY,STOP_MARKET,1.4386759792472585,100323.66899481181,100683.33798962363,,,100323.66899481181 | 0.001 -- 100683.33798962363 | 0.001 -- 100323.66899481181 | 0.001,25.488160027044515
2025-02-05 01:59:59.999000,0.0,98274.48,SELL,STOP_MARKET,0.786753779720093,98274.48,96700.97244055981,,,97487.7262202799 | 0.001 -- 98274.48 | 0.002,26.27491380676461
2025-02-05 19:09:59.999000,0.0,98576.09,BUY,STOP_MARKET,0.2687535471188894,98576.09,99113.59709423779,,,98844.84354711889 | 0.001 -- 98576.09 | 0.002,26.5436673538835
2025-02-05 22:04:59.999000,0.0,97578.56,SELL,STOP_MARKET,0.4430993270544277,97578.56,96692.36134589114,,,97135.46067294557 | 0.001 -- 97578.56 | 0.002,26.986766680937926
2025-02-06 11:09:59.999000,0.0,97809.78,BUY,STOP_MARKET,0.1754129852966871,97809.78,98160.60597059336,,,97985.19298529669 | 0.001 -- 97809.78 | 0.002,27.162179666234614
2025-02-06 21:39:59.999000,0.0,97355.0,SELL,STOP_MARKET,0.4657679079925292,97355.0,96423.46418401496,,,96889.23209200747 | 0.001 -- 97355.0 | 0.002,27.627947574227143
2025-02-07 09:09:59.999000,0.0,97332.44,BUY,STOP_MARKET,0.27169177268477507,97332.44,97875.82354536957,,,97604.13177268478 | 0.001 -- 97332.44 | 0.002,27.89963934691192
2025-02-07 12:39:59.999000,0.0,97003.67,SELL,STOP_MARKET,0.2664757051458146,97003.67,96470.71858970837,,,96737.19429485418 | 0.001 -- 97003.67 | 0.002,28.166115052057734
2025-02-07 15:44:59.999000,0.0,97277.78,BUY,STOP_MARKET,0.7480885547325016,97464.80213868312,97651.82427736625,,,97464.80213868312 | 0.001 -- 97651.82427736625 | 0.001 -- 97464.80213868312 | 0.001,28.914203606790235
2025-02-08 01:34:59.999000,0.0,96572.23,SELL,STOP_MARKET,1.607106087334061,96170.45347816648,95768.67695633296,,,96170.45347816648 | 0.001 -- 95768.67695633296 | 0.001 -- 96170.45347816648 | 0.001,30.521309694124295
2025-02-09 00:59:59.999000,0.0,96642.4,BUY,STOP_MARKET,0.5578252631625074,96781.85631579062,96921.31263158126,,,96781.85631579062 | 0.001 -- 96921.31263158126 | 0.001 -- 96781.85631579062 | 0.001,31.0791349572868
2025-02-09 18:19:59.999000,0.0,96414.34,SELL,STOP_MARKET,0.15802140578406398,96414.34,96098.29718843188,,,96256.31859421593 | 0.001 -- 96414.34 | 0.002,31.237156363070866
2025-02-10 06:34:59.999000,0.0,96593.22,BUY,STOP_MARKET,0.28803215518053915,96593.22,97169.28431036108,,,96881.25215518054 | 0.001 -- 96593.22 | 0.002,31.525188518251404
2025-02-10 07:04:59.999000,0.0,96287.38,SELL,STOP_MARKET,1.0891537487143068,96015.09156282143,95742.80312564285,,,96015.09156282143 | 0.001 -- 95742.80312564285 | 0.001 -- 96015.09156282143 | 0.001,32.614342266965714
2025-02-10 09:44:59.999000,0.0,96874.18,BUY,STOP_MARKET,0.33719707171601476,96874.18,97548.57414343204,,,97211.37707171601 | 0.001 -- 96874.18 | 0.002,32.95153933868173
2025-02-11 19:19:59.999000,0.0,97077.1,SELL,STOP_MARKET,0.7954499601027784,96878.23750997431,96679.37501994862,,,96878.23750997431 | 0.001 -- 96679.37501994862 | 0.001 -- 96878.23750997431 | 0.001,33.746989298784506
2025-02-12 17:14:59.999000,0.0,96300.02,BUY,STOP_MARKET,0.12038431965552446,96300.02,96540.78863931107,,,96420.40431965553 | 0.001 -- 96300.02 | 0.002,33.86737361844003
2025-02-12 18:39:59.999000,0.0,95840.13,SELL,STOP_MARKET,0.15332399311760675,95840.13,95533.4820137648,,,95686.8060068824 | 0.001 -- 95840.13 | 0.002,34.02069761155764
2025-02-12 18:49:59.999000,0.0,96300.0,BUY,STOP_MARKET,0.7282207109566226,96482.05517773915,96664.11035547832,,,96482.05517773915 | 0.001 -- 96664.11035547832 | 0.001 -- 96482.05517773915 | 0.001,34.74891832251426
2025-02-12 19:04:59.999000,0.0,94891.3,SELL,STOP_MARKET,1.5575896581529522,94501.90258546176,94112.50517092353,,,94501.90258546176 | 0.001 -- 94112.50517092353 | 0.001 -- 94501.90258546176 | 0.001,36.306507980667206
2025-02-12 22:59:59.999000,0.0,97520.99,BUY,STOP_MARKET,0.5084271642027743,97520.99,98537.84432840557,,,98029.41716420278 | 0.001 -- 97520.99 | 0.002,36.81493514486998
2025-02-13 12:04:59.999000,0.0,96362.82,SELL,STOP_MARKET,0.8351386476239423,96154.03533809402,95945.25067618804,,,96154.03533809402 | 0.001 -- 95945.25067618804 | 0.001 -- 96154.03533809402 | 0.001,37.65007379249392
2025-02-14 03:39:59.999000,0.0,96450.99,BUY,STOP_MARKET,0.23672449566602882,96450.99,96924.43899133206,,,96687.71449566603 | 0.001 -- 96450.99 | 0.002,37.88679828815995
2025-02-15 23:24:59.999000,0.0,97317.15,SELL,STOP_MARKET,0.11149546395541984,97317.15,97094.15907208917,,,97205.65453604457 | 0.001 -- 97317.15 | 0.002,37.99829375211537
2025-02-16 00:59:59.999000,0.0,97638.3,BUY,STOP_MARKET,0.08522834889538354,97638.3,97808.75669779077,,,97723.52834889539 | 0.001 -- 97638.3 | 0.002,38.08352210101076
2025-02-16 02:19:59.999000,0.0,97446.56,SELL,STOP_MARKET,0.09608958831195195,97446.56,97254.3808233761,,,97350.47041168805 | 0.001 -- 97446.56 | 0.002,38.17961168932271
2025-02-16 02:39:59.999000,0.0,97606.08,BUY,STOP_MARKET,0.09623337936738972,97606.08,97798.54675873478,,,97702.31337936739 | 0.001 -- 97606.08 | 0.002,38.2758450686901
2025-02-16 09:04:59.999000,0.0,97458.51,SELL,STOP_MARKET,0.08396379887712828,97458.51,97290.58240224572,,,97374.54620112287 | 0.001 -- 97458.51 | 0.002,38.35980886756723
2025-02-17 20:19:59.999000,0.0,96737.14,BUY,STOP_MARKET,0.20195024046891194,96737.14,97141.04048093782,,,96939.09024046891 | 0.001 -- 96737.14 | 0.002,38.56175910803614
2025-02-17 21:24:59.999000,0.0,95739.62,SELL,STOP_MARKET,0.2624235834863066,95739.62,95214.77283302738,,,95477.19641651369 | 0.001 -- 95739.62 | 0.002,38.82418269152245
2025-02-18 08:39:59.999000,0.0,96207.87,BUY,STOP_MARKET,0.15304307958768915,96207.87,96513.95615917536,,,96360.91307958768 | 0.001 -- 96207.87 | 0.002,38.97722577111014
2025-02-18 11:19:59.999000,0.0,95645.51,SELL,STOP_MARKET,0.15181542247402832,95645.51,95341.87915505194,,,95493.69457752597 | 0.001 -- 95645.51 | 0.002,39.12904119358417
2025-02-18 18:44:59.999000,0.0,96350.0,BUY,STOP_MARKET,0.16800180668329995,96350.0,96686.0036133666,,,96518.0018066833 | 0.001 -- 96350.0 | 0.002,39.29704300026747
2025-02-18 21:19:59.999000,0.0,95456.65,SELL,STOP_MARKET,0.3482977325519314,95456.65,94760.05453489615,,,95108.35226744806 | 0.001 -- 95456.65 | 0.002,39.645340732819406
2025-02-19 06:04:59.999000,0.0,95509.44,BUY,STOP_MARKET,0.22972122187404603,95509.44,95968.8824437481,,,95739.16122187405 | 0.001 -- 95509.44 | 0.002,39.87506195469345
2025-02-21 23:04:59.999000,0.0,97624.24,SELL,STOP_MARKET,1.8163703374119213,97170.14741564702,96716.05483129405,,,97170.14741564702 | 0.001 -- 96716.05483129405 | 0.001 -- 97170.14741564702 | 0.001,41.69143229210537
2025-02-22 18:34:59.999000,0.0,96874.01,BUY,STOP_MARKET,0.1178013546300499,96874.01,97109.61270926011,,,96991.81135463004 | 0.001 -- 96874.01 | 0.002,41.80923364673542
2025-02-23 02:34:59.999000,0.0,96546.02,SELL,STOP_MARKET,0.07813266789470799,96546.02,96389.75466421059,,,96467.8873321053 | 0.001 -- 96546.02 | 0.002,41.88736631463013
2025-02-23 03:34:59.999000,0.0,96671.75,BUY,STOP_MARKET,0.06172233713825699,96671.75,96795.19467427653,,,96733.47233713826 | 0.001 -- 96671.75 | 0.002,41.949088651768385
2025-02-23 05:39:59.999000,0.0,96532.0,SELL,STOP_MARKET,0.06160583988201688,96532.0,96408.78832023595,,,96470.39416011798 | 0.001 -- 96532.0 | 0.002,42.010694491650405
2025-02-24 05:54:59.999000,0.0,96426.78,BUY,STOP_MARKET,0.18281392203262659,96426.78,96792.40784406524,,,96609.59392203263 | 0.001 -- 96426.78 | 0.002,42.193508413683034
2025-02-24 08:54:59.999000,0.0,95615.0,SELL,STOP_MARKET,0.7783383735720417,95420.41540660699,95225.83081321398,,,95420.41540660699 | 0.001 -- 95225.83081321398 | 0.001 -- 95420.41540660699 | 0.001,42.971846787255075
2025-02-26 09:39:59.999000,0.0,88992.13,BUY,STOP_MARKET,0.22566115737360087,88992.13,89443.45231474719,,,89217.7911573736 | 0.001 -- 88992.13 | 0.002,43.197507944628676
2025-02-26 11:34:59.999000,0.0,88666.72,SELL,STOP_MARKET,0.9262857280842727,88435.14856797893,88203.57713595786,,,88435.14856797893 | 0.001 -- 88203.57713595786 | 0.001 -- 88435.14856797893 | 0.001,44.12379367271295
2025-02-26 12:44:59.999000,0.0,89098.74,BUY,STOP_MARKET,0.2046760366243834,89098.74,89508.09207324877,,,89303.41603662439 | 0.001 -- 89098.74 | 0.002,44.328469709337334
2025-02-26 13:29:59.999000,0.0,88720.02,SELL,STOP_MARKET,0.20816627126057574,88720.02,88303.68745747885,,,88511.85372873943 | 0.001 -- 88720.02 | 0.002,44.53663598059791
2025-02-26 15:34:59.999000,0.0,89031.95,BUY,STOP_MARKET,0.22263976285448006,89031.95,89477.22952570897,,,89254.58976285448 | 0.001 -- 89031.95 | 0.002,44.759275743452385
2025-02-26 17:54:59.999000,0.0,88322.96,SELL,STOP_MARKET,0.20891032593940326,88322.96,87905.13934812119,,,88114.0496740606 | 0.001 -- 88322.96 | 0.002,44.96818606939179
2025-02-27 12:54:59.999000,0.0,86296.0,BUY,STOP_MARKET,0.31829316502851723,86296.0,86932.58633005703,,,86614.29316502852 | 0.001 -- 86296.0 | 0.002,45.286479234420305
2025-02-27 20:59:59.999000,0.0,85672.07,SELL,STOP_MARKET,0.5768852305813343,85672.07,84518.29953883732,,,85095.18476941867 | 0.001 -- 85672.07 | 0.002,45.86336446500164
2025-02-28 20:54:59.999000,0.0,84020.04,BUY,STOP_MARKET,0.7119812668301311,84020.04,85444.00253366026,,,84732.02126683012 | 0.001 -- 84020.04 | 0.002,46.57534573183177
2025-03-02 19:59:59.999000,0.0,85421.98,SELL,STOP_MARKET,0.2486334611415223,85421.98,84924.71307771695,,,85173.34653885847 | 0.001 -- 85421.98 | 0.002,46.82397919297329
2025-03-02 21:09:59.999000,0.0,88119.98,BUY,STOP_MARKET,0.6619026051308902,88119.98,89443.78521026178,,,88781.88260513089 | 0.001 -- 88119.98 | 0.002,47.48588179810418
2025-03-03 20:54:59.999000,0.0,90976.86,SELL,STOP_MARKET,1.008913990537243,90976.86,88959.0320189255,,,89967.94600946276 | 0.001 -- 90976.86 | 0.002,48.494795788641426
2025-03-05 00:24:59.999000,0.0,86370.59,BUY,STOP_MARKET,2.6093575721123634,87022.92939302808,87675.26878605619,,,87022.92939302808 | 0.001 -- 87675.26878605619 | 0.001 -- 87022.92939302808 | 0.001,51.10415336075379
2025-03-06 18:59:59.999000,0.0,90078.39,SELL,STOP_MARKET,0.39695726054407715,90078.39,89284.47547891186,,,89681.43273945592 | 0.001 -- 90078.39 | 0.002,51.50111062129787
2025-03-07 16:24:59.999000,0.0,89285.27,BUY,STOP_MARKET,0.3142046703190863,89285.27,89913.67934063819,,,89599.47467031909 | 0.001 -- 89285.27 | 0.002,51.815315291616955
2025-03-07 22:19:59.999000,0.0,87057.99,SELL,STOP_MARKET,0.8385539984982315,87057.99,85380.88200300356,,,86219.43600150177 | 0.001 -- 87057.99 | 0.002,52.65386929011519
2025-03-10 17:39:59.999000,0.0,83322.0,BUY,STOP_MARKET,0.5284272272182862,83322.0,84378.85445443657,,,83850.42722721829 | 0.001 -- 83322.0 | 0.002,53.18229651733348
2025-03-10 19:34:59.999000,0.0,80749.47,SELL,STOP_MARKET,2.8454198818886653,80038.11502952783,79326.76005905567,,,80038.11502952783 | 0.001 -- 79326.76005905567 | 0.001 -- 80038.11502952783 | 0.001,56.02771639922214
2025-03-11 11:44:59.999000,0.0,80421.6,BUY,STOP_MARKET,0.3065106210616068,80421.6,81034.62124212322,,,80728.11062106161 | 0.001 -- 80421.6 | 0.002,56.33422702028375
2025-03-12 11:44:59.999000,0.0,81617.16,SELL,STOP_MARKET,0.2451859515656106,81617.16,81126.78809686878,,,81371.9740484344 | 0.001 -- 81617.16 | 0.002,56.57941297184936
2025-03-12 14:14:59.999000,0.0,82690.86,BUY,STOP_MARKET,0.40598785301517637,82690.86,83502.83570603037,,,83096.84785301518 | 0.001 -- 82690.86 | 0.002,56.985400824864534
2025-03-12 20:59:59.999000,0.0,81252.85,SELL,STOP_MARKET,0.615233154298403,81252.85,80022.3836914032,,,80637.6168457016 | 0.001 -- 81252.85 | 0.002,57.600633979162936
2025-03-13 00:29:59.999000,0.0,82628.68,BUY,STOP_MARKET,0.3765102104217076,82628.68,83381.70042084341,,,83005.1902104217 | 0.001 -- 82628.68 | 0.002,57.97714418958464
2025-03-13 14:24:59.999000,0.0,82862.2,SELL,STOP_MARKET,0.2530469134362502,82862.2,82356.10617312748,,,82609.15308656375 | 0.001 -- 82862.2 | 0.002,58.23019110302089
2025-03-13 15:04:59.999000,0.0,83349.88,BUY,STOP_MARKET,0.25758656542711833,83349.88,83865.05313085424,,,83607.46656542712 | 0.001 -- 83349.88 | 0.002,58.48777766844801
2025-03-13 16:54:59.999000,0.0,82924.52,SELL,STOP_MARKET,0.24733677012994304,82924.52,82429.84645974012,,,82677.18322987006 | 0.001 -- 82924.52 | 0.002,58.73511443857795
2025-03-14 08:49:59.999000,0.0,82044.96,BUY,STOP_MARKET,0.24358484132050945,82044.96,82532.12968264104,,,82288.54484132052 | 0.001 -- 82044.96 | 0.002,58.978699279898464
2025-03-15 14:49:59.999000,0.0,83786.94,SELL,STOP_MARKET,0.5715318580425665,83644.05703548936,83501.17407097873,,,83644.05703548936 | 0.001 -- 83501.17407097873 | 0.001 -- 83644.05703548936 | 0.001,59.55023113794103
2025-03-15 18:04:59.999000,0.0,84188.67,BUY,STOP_MARKET,0.12250436931451258,84188.67,84433.67873862902,,,84311.17436931451 | 0.001 -- 84188.67 | 0.002,59.672735507255545
2025-03-16 07:24:59.999000,0.0,83965.9,SELL,STOP_MARKET,0.4801383829753468,83845.86540425615,83725.83080851233,,,83845.86540425615 | 0.001 -- 83725.83080851233 | 0.001 -- 83845.86540425615 | 0.001,60.15287389023089
2025-03-16 10:29:59.999000,0.0,84408.97,BUY,STOP_MARKET,0.10391235287842573,84408.97,84616.79470575687,,,84512.88235287843 | 0.001 -- 84408.97 | 0.002,60.25678624310932
2025-03-16 14:59:59.999000,0.0,84016.83,SELL,STOP_MARKET,0.10353133107213944,84016.83,83809.76733785571,,,83913.29866892786 | 0.001 -- 84016.83 | 0.002,60.36031757418146
2025-03-17 09:44:59.999000,0.0,83747.59,BUY,STOP_MARKET,0.18668826998071744,83747.59,84120.96653996145,,,83934.27826998071 | 0.001 -- 83747.59 | 0.002,60.54700584416218
2025-03-17 12:09:59.999000,0.0,82960.01,SELL,STOP_MARKET,0.20310493525212223,82960.01,82553.80012949575,,,82756.90506474787 | 0.001 -- 82960.01 | 0.002,60.7501107794143
2025-03-17 13:09:59.999000,0.0,83350.0,BUY,STOP_MARKET,0.7868129915345781,83546.70324788365,83743.40649576728,,,83546.70324788365 | 0.001 -- 83743.40649576728 | 0.001 -- 83546.70324788365 | 0.001,61.536923770948874
2025-03-17 18:54:59.999000,0.0,83044.61,SELL,STOP_MARKET,0.32670416137903524,83044.61,82391.20167724193,,,82717.90583862097 | 0.001 -- 83044.61 | 0.002,61.86362793232791
2025-03-17 21:54:59.999000,0.0,83589.92,BUY,STOP_MARKET,0.35515743449077125,83589.92,84300.23486898154,,,83945.07743449077 | 0.001 -- 83589.92 | 0.002,62.21878536681868
